CPD,Enzyme,ACIN
C06906,4.6.1.1,IN
C07168,4.6.1.1,IN
C07251,4.6.1.1,IN
C08022,4.6.1.1,IN
C08039,4.6.1.1,IN
C11318,4.6.1.1,IN
C11591,4.6.1.1,IN
C12995,4.6.1.1,IN
C13662,4.6.1.1,IN
C13740,4.6.1.1,IN
C14209,4.6.1.1,IN
C00249,4.6.1.14,AC
C04483,4.6.1.14,AC
C06142,4.6.1.14,AC
C07669,4.6.1.14,AC
C11275,4.6.1.14,IN
C00175,4.6.1.15,AC
C19610,4.6.1.15,AC
C00002,4.6.1.15,IN
C00008,4.6.1.15,IN
C00016,4.6.1.15,IN
C00059,4.6.1.18,AC
C07625,4.6.1.18,AC
C13563,4.6.1.18,AC
C00002,4.6.1.18,IN
C00005,4.6.1.18,IN
C00006,4.6.1.18,IN
C00009,4.6.1.18,IN
C00013,4.6.1.18,IN
C00015,4.6.1.18,IN
C00020,4.6.1.18,IN
C00027,4.6.1.18,IN
C00086,4.6.1.18,IN
C00105,4.6.1.18,IN
C00134,4.6.1.18,IN
C00305,4.6.1.18,IN
C00315,4.6.1.18,IN
C00475,4.6.1.18,IN
C00504,4.6.1.18,IN
C00698,4.6.1.18,IN
C00750,4.6.1.18,IN
C01368,4.6.1.18,IN
C01755,4.6.1.18,IN
C02354,4.6.1.18,IN
C02734,4.6.1.18,IN
C05684,4.6.1.18,IN
C05822,4.6.1.18,IN
C06197,4.6.1.18,IN
C06697,4.6.1.18,IN
C08130,4.6.1.18,IN
C09728,4.6.1.18,IN
C09731,4.6.1.18,IN
C11150,4.6.1.18,IN
C11501,4.6.1.18,IN
C11592,4.6.1.18,IN
C12136,4.6.1.18,IN
C18713,4.6.1.18,IN
C00038,4.6.1.19,IN
C00002,4.6.1.2,AC
C00027,4.6.1.2,AC
C00131,4.6.1.2,AC
C00237,4.6.1.2,AC
C00286,4.6.1.2,AC
C00288,4.6.1.2,AC
C00942,4.6.1.2,AC
C01806,4.6.1.2,AC
C02191,4.6.1.2,AC
C02304,4.6.1.2,AC
C05377,4.6.1.2,AC
C06456,4.6.1.2,AC
C07269,4.6.1.2,AC
C07455,4.6.1.2,AC
C07593,4.6.1.2,AC
C12995,4.6.1.2,AC
C13742,4.6.1.2,AC
C16845,4.6.1.2,AC
C00008,4.6.1.2,IN
C00013,4.6.1.2,IN
C00036,4.6.1.2,IN
C00038,4.6.1.2,IN
C00063,4.6.1.2,IN
C00074,4.6.1.2,IN
C00075,4.6.1.2,IN
C00076,4.6.1.2,IN
C00081,4.6.1.2,IN
C00175,4.6.1.2,IN
C00206,4.6.1.2,IN
C00700,4.6.1.2,IN
C00703,4.6.1.2,IN
C00951,4.6.1.2,IN
C01337,4.6.1.2,IN
C01413,4.6.1.2,IN
C01740,4.6.1.2,IN
C01780,4.6.1.2,IN
C01784,4.6.1.2,IN
C03483,4.6.1.2,IN
C06696,4.6.1.2,IN
C07168,4.6.1.2,IN
C07435,4.6.1.2,IN
C11166,4.6.1.2,IN
C13563,4.6.1.2,IN
C13743,4.6.1.2,IN
C13817,4.6.1.2,IN
C13881,4.6.1.2,IN
C14818,4.6.1.2,IN
C14819,4.6.1.2,IN
C18713,4.6.1.2,IN
C00002,4.6.1.6,IN
C04483,4.6.1.6,IN
C19610,4.6.1.6,IN
C00072,4.98.1.1,AC
C00097,4.98.1.1,AC
C13563,4.98.1.1,AC
C00007,4.98.1.1,IN
C00032,4.98.1.1,IN
C00038,4.98.1.1,IN
C00175,4.98.1.1,IN
C00703,4.98.1.1,IN
C01413,4.98.1.1,IN
C02441,4.98.1.1,IN
C03444,4.98.1.1,IN
C05113,4.98.1.1,IN
C06696,4.98.1.1,IN
C06940,4.98.1.1,IN
C19609,4.98.1.1,IN
C19610,4.98.1.1,IN
C00002,5.1.1.10,AC
C00038,5.1.1.10,IN
C00175,5.1.1.10,IN
C00284,5.1.1.10,IN
C14818,5.1.1.10,IN
C19609,5.1.1.10,IN
C00002,5.1.1.18,AC
C00008,5.1.1.18,AC
C00037,5.1.1.18,AC
C00044,5.1.1.18,AC
C00076,5.1.1.18,AC
C00192,5.1.1.18,AC
C00305,5.1.1.18,AC
C00740,5.1.1.18,AC
C01516,5.1.1.18,AC
C19610,5.1.1.18,AC
C00004,5.1.1.18,IN
C00005,5.1.1.18,IN
C00036,5.1.1.18,IN
C00038,5.1.1.18,IN
C00049,5.1.1.18,IN
C00097,5.1.1.18,IN
C00152,5.1.1.18,IN
C00155,5.1.1.18,IN
C00175,5.1.1.18,IN
C00284,5.1.1.18,IN
C00383,5.1.1.18,IN
C00552,5.1.1.18,IN
C00793,5.1.1.18,IN
C00872,5.1.1.18,IN
C00975,5.1.1.18,IN
C01384,5.1.1.18,IN
C02170,5.1.1.18,IN
C02287,5.1.1.18,IN
C02635,5.1.1.18,IN
C02703,5.1.1.18,IN
C03124,5.1.1.18,IN
C03401,5.1.1.18,IN
C03961,5.1.1.18,IN
C05824,5.1.1.18,IN
C06808,5.1.1.18,IN
C14818,5.1.1.18,IN
C16511,5.1.1.18,IN
C19609,5.1.1.18,IN
C00059,5.1.3.1,IN
C00673,5.1.3.1,IN
C02441,5.1.3.1,IN
C03444,5.1.3.1,IN
C13199,5.1.3.1,IN
C13377,5.1.3.1,IN
C00015,5.1.3.14,IN
C00029,5.1.3.14,IN
C00038,5.1.3.14,IN
C00075,5.1.3.14,IN
C00105,5.1.3.14,IN
C00128,5.1.3.14,IN
C00175,5.1.3.14,IN
C00703,5.1.3.14,IN
C01413,5.1.3.14,IN
C02441,5.1.3.14,IN
C03444,5.1.3.14,IN
C05684,5.1.3.14,IN
C06696,5.1.3.14,IN
C14819,5.1.3.14,IN
C19610,5.1.3.14,IN
C00004,5.1.3.16,IN
C03444,5.1.3.16,IN
C13563,5.1.3.17,IN
C01113,5.1.3.2,AC
C03384,5.1.3.2,AC
C00004,5.1.3.2,IN
C00105,5.1.3.2,IN
C02441,5.1.3.2,IN
C00038,5.1.3.3,IN
C00121,5.1.3.3,IN
C00124,5.1.3.3,IN
C00137,5.1.3.3,IN
C00175,5.1.3.3,IN
C00181,5.1.3.3,IN
C00333,5.1.3.3,IN
C00379,5.1.3.3,IN
C00392,5.1.3.3,IN
C00410,5.1.3.3,IN
C00468,5.1.3.3,IN
C00503,5.1.3.3,IN
C00532,5.1.3.3,IN
C00703,5.1.3.3,IN
C00774,5.1.3.3,IN
C00897,5.1.3.3,IN
C01018,5.1.3.3,IN
C01019,5.1.3.3,IN
C01413,5.1.3.3,IN
C01487,5.1.3.3,IN
C01510,5.1.3.3,IN
C01604,5.1.3.3,IN
C01697,5.1.3.3,IN
C01796,5.1.3.3,IN
C01801,5.1.3.3,IN
C02560,5.1.3.3,IN
C03444,5.1.3.3,IN
C05141,5.1.3.3,IN
C05402,5.1.3.3,IN
C06115,5.1.3.3,IN
C06422,5.1.3.3,IN
C06485,5.1.3.3,IN
C06696,5.1.3.3,IN
C07326,5.1.3.3,IN
C16245,5.1.3.3,IN
C00002,5.1.3.8,AC
C00008,5.1.3.8,AC
C00131,5.1.3.8,AC
C00022,5.1.3.8,IN
C00284,5.1.3.8,IN
C02441,5.1.3.8,IN
C00010,5.1.99.1,IN
C00024,5.1.99.1,IN
C00038,5.1.99.1,IN
C00083,5.1.99.1,IN
C00091,5.1.99.1,IN
C00100,5.1.99.1,IN
C00136,5.1.99.1,IN
C00284,5.1.99.1,IN
C00527,5.1.99.1,IN
C01413,5.1.99.1,IN
C01944,5.1.99.1,IN
C00154,5.1.99.4,AC
C00033,5.1.99.4,IN
C00202,5.1.99.4,IN
C00703,5.1.99.4,IN
C01588,5.1.99.4,IN
C02441,5.1.99.4,IN
C02593,5.1.99.4,IN
C05274,5.1.99.4,IN
C11592,5.1.99.4,IN
C14818,5.1.99.4,IN
C12538,5.1.99.6,AC
C11149,5.2.1.2,IN
C00002,5.2.1.8,AC
C00703,5.2.1.8,IN
C00849,5.2.1.8,IN
C01375,5.2.1.8,IN
C03444,5.2.1.8,IN
C03840,5.2.1.8,IN
C05086,5.2.1.8,IN
C06685,5.2.1.8,IN
C09731,5.2.1.8,IN
C11166,5.2.1.8,IN
C00002,5.3.1.1,IN
C00009,5.3.1.1,IN
C00074,5.3.1.1,IN
C00093,5.3.1.1,IN
C00227,5.3.1.1,IN
C00279,5.3.1.1,IN
C00472,5.3.1.1,IN
C00988,5.3.1.1,IN
C02441,5.3.1.1,IN
C03444,5.3.1.1,IN
C11215,5.3.1.1,IN
C01326,5.3.1.21,AC
C00175,5.3.1.21,IN
C00284,5.3.1.21,IN
C00604,5.3.1.21,IN
C00703,5.3.1.21,IN
C03444,5.3.1.21,IN
C19609,5.3.1.21,IN
C03291,5.3.1.34,IN
C13199,5.3.1.34,IN
C13377,5.3.1.34,IN
C02441,5.3.1.6,IN
C03444,5.3.1.6,IN
C00284,5.3.1.8,IN
C00604,5.3.1.8,IN
C01112,5.3.1.8,IN
C00044,5.3.1.9,IN
C00345,5.3.1.9,IN
C05378,5.3.1.9,IN
C00164,5.3.2.1,IN
C00207,5.3.2.1,IN
C00423,5.3.2.1,IN
C00504,5.3.2.1,IN
C00774,5.3.2.1,IN
C00811,5.3.2.1,IN
C00852,5.3.2.1,IN
C01197,5.3.2.1,IN
C01494,5.3.2.1,IN
C01588,5.3.2.1,IN
C01608,5.3.2.1,IN
C01752,5.3.2.1,IN
C01772,5.3.2.1,IN
C01850,5.3.2.1,IN
C01937,5.3.2.1,IN
C02441,5.3.2.1,IN
C03098,5.3.2.1,IN
C03500,5.3.2.1,IN
C03582,5.3.2.1,IN
C05851,5.3.2.1,IN
C06526,5.3.2.1,IN
C06738,5.3.2.1,IN
C06804,5.3.2.1,IN
C07440,5.3.2.1,IN
C09315,5.3.2.1,IN
C09365,5.3.2.1,IN
C10044,5.3.2.1,IN
C10443,5.3.2.1,IN
C10453,5.3.2.1,IN
C10469,5.3.2.1,IN
C14313,5.3.2.1,IN
C15499,5.3.2.1,IN
C16828,5.3.2.1,IN
C17743,5.3.2.1,IN
C19317,5.3.2.1,IN
C00013,5.3.2.2,IN
C00022,5.3.2.2,IN
C00026,5.3.2.2,IN
C00074,5.3.2.2,IN
C00086,5.3.2.2,IN
C00158,5.3.2.2,IN
C00164,5.3.2.2,IN
C00166,5.3.2.2,IN
C00209,5.3.2.2,IN
C00311,5.3.2.2,IN
C00383,5.3.2.2,IN
C00711,5.3.2.2,IN
C01384,5.3.2.2,IN
C01432,5.3.2.2,IN
C02441,5.3.2.2,IN
C03444,5.3.2.2,IN
C07755,5.3.2.2,IN
C13377,5.3.2.2,IN
C13563,5.3.2.2,IN
C00004,5.3.3.1,AC
C00814,5.3.3.1,IN
C00858,5.3.3.1,IN
C00951,5.3.3.1,IN
C06563,5.3.3.1,IN
C08130,5.3.3.1,IN
C10208,5.3.3.1,IN
C12580,5.3.3.1,IN
C15233,5.3.3.1,IN
C20252,5.3.3.1,IN
C00072,5.3.3.12,AC
C00097,5.3.3.12,AC
C06809,5.3.3.12,AC
C00078,5.3.3.12,IN
